/home/chkkar002/envs/diffstg/lib64/python3.9/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
[I 2026-08-17 15:18:36,442] A new study created in RDB with name: agcrn_tuning_RV
/scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/lib/dataloader.py:80: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /pytorch/torch/csrc/tensor/python_tensor.cpp:78.)
  X, Y = TensorFloat(X), TensorFloat(Y)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/chkkar002/.netrc.
2026-08-18 04:19: Train Epoch 25: 1020/1641 Loss: 0.281640
2026-08-18 04:19: Train Epoch 25: 1040/1641 Loss: 0.278980
2026-08-18 04:19: Train Epoch 25: 1060/1641 Loss: 0.299196
2026-08-18 04:19: Train Epoch 25: 1080/1641 Loss: 0.288063
2026-08-18 04:19: Train Epoch 25: 1100/1641 Loss: 0.307806
2026-08-18 04:19: Train Epoch 25: 1120/1641 Loss: 0.276239
2026-08-18 04:19: Train Epoch 25: 1140/1641 Loss: 0.284391
2026-08-18 04:19: Train Epoch 25: 1160/1641 Loss: 0.281802
2026-08-18 04:19: Train Epoch 25: 1180/1641 Loss: 0.265432
2026-08-18 04:19: Train Epoch 25: 1200/1641 Loss: 0.292107
2026-08-18 04:19: Train Epoch 25: 1220/1641 Loss: 0.286350
2026-08-18 04:19: Train Epoch 25: 1240/1641 Loss: 0.251576
2026-08-18 04:20: Train Epoch 25: 1260/1641 Loss: 0.270232
2026-08-18 04:20: Train Epoch 25: 1280/1641 Loss: 0.296219
2026-08-18 04:20: Train Epoch 25: 1300/1641 Loss: 0.285542
2026-08-18 04:20: Train Epoch 25: 1320/1641 Loss: 0.273396
2026-08-18 04:20: Train Epoch 25: 1340/1641 Loss: 0.286239
2026-08-18 04:20: Train Epoch 25: 1360/1641 Loss: 0.281877
2026-08-18 04:20: Train Epoch 25: 1380/1641 Loss: 0.259430
2026-08-18 04:20: Train Epoch 25: 1400/1641 Loss: 0.291360
2026-08-18 04:20: Train Epoch 25: 1420/1641 Loss: 0.270973
2026-08-18 04:20: Train Epoch 25: 1440/1641 Loss: 0.276420
2026-08-18 04:20: Train Epoch 25: 1460/1641 Loss: 0.278746
2026-08-18 04:20: Train Epoch 25: 1480/1641 Loss: 0.296548
2026-08-18 04:20: Train Epoch 25: 1500/1641 Loss: 0.281228
2026-08-18 04:20: Train Epoch 25: 1520/1641 Loss: 0.273065
2026-08-18 04:20: Train Epoch 25: 1540/1641 Loss: 0.288732
2026-08-18 04:20: Train Epoch 25: 1560/1641 Loss: 0.280448
2026-08-18 04:20: Train Epoch 25: 1580/1641 Loss: 0.278792
2026-08-18 04:20: Train Epoch 25: 1600/1641 Loss: 0.294785
2026-08-18 04:20: Train Epoch 25: 1620/1641 Loss: 0.297911
2026-08-18 04:20: Train Epoch 25: 1640/1641 Loss: 0.279306
2026-08-18 04:20: **********Train Epoch 25: averaged Loss: 0.281820, tf_ratio: 1.000000
2026-08-18 04:20: **********Val Epoch 25: average Loss: 0.318045
2026-08-18 04:20: Train Epoch 26: 0/1641 Loss: 0.282899
2026-08-18 04:20: Train Epoch 26: 20/1641 Loss: 0.286522
2026-08-18 04:20: Train Epoch 26: 40/1641 Loss: 0.278926
2026-08-18 04:20: Train Epoch 26: 60/1641 Loss: 0.280064
2026-08-18 04:20: Train Epoch 26: 80/1641 Loss: 0.277795
2026-08-18 04:20: Train Epoch 26: 100/1641 Loss: 0.292786
2026-08-18 04:20: Train Epoch 26: 120/1641 Loss: 0.291235
2026-08-18 04:20: Train Epoch 26: 140/1641 Loss: 0.272233
2026-08-18 04:20: Train Epoch 26: 160/1641 Loss: 0.273122
2026-08-18 04:20: Train Epoch 26: 180/1641 Loss: 0.278267
2026-08-18 04:20: Train Epoch 26: 200/1641 Loss: 0.301561
2026-08-18 04:20: Train Epoch 26: 220/1641 Loss: 0.280335
2026-08-18 04:20: Train Epoch 26: 240/1641 Loss: 0.280050
2026-08-18 04:20: Train Epoch 26: 260/1641 Loss: 0.270476
2026-08-18 04:20: Train Epoch 26: 280/1641 Loss: 0.290629
2026-08-18 04:20: Train Epoch 26: 300/1641 Loss: 0.292569
2026-08-18 04:21: Train Epoch 26: 320/1641 Loss: 0.284310
2026-08-18 04:21: Train Epoch 26: 340/1641 Loss: 0.299801
2026-08-18 04:21: Train Epoch 26: 360/1641 Loss: 0.265606
2026-08-18 04:21: Train Epoch 26: 380/1641 Loss: 0.279829
2026-08-18 04:21: Train Epoch 26: 400/1641 Loss: 0.291406
2026-08-18 04:21: Train Epoch 26: 420/1641 Loss: 0.281435
2026-08-18 04:21: Train Epoch 26: 440/1641 Loss: 0.278189
2026-08-18 04:21: Train Epoch 26: 460/1641 Loss: 0.256029
2026-08-18 04:21: Train Epoch 26: 480/1641 Loss: 0.272128
2026-08-18 04:21: Train Epoch 26: 500/1641 Loss: 0.264261
2026-08-18 04:21: Train Epoch 26: 520/1641 Loss: 0.287268
2026-08-18 04:21: Train Epoch 26: 540/1641 Loss: 0.292515
2026-08-18 04:21: Train Epoch 26: 560/1641 Loss: 0.273351
2026-08-18 04:21: Train Epoch 26: 580/1641 Loss: 0.269433
2026-08-18 04:21: Train Epoch 26: 600/1641 Loss: 0.268714
2026-08-18 04:21: Train Epoch 26: 620/1641 Loss: 0.270885
2026-08-18 04:21: Train Epoch 26: 640/1641 Loss: 0.282150
2026-08-18 04:21: Train Epoch 26: 660/1641 Loss: 0.279921
2026-08-18 04:21: Train Epoch 26: 680/1641 Loss: 0.285352
2026-08-18 04:21: Train Epoch 26: 700/1641 Loss: 0.302261
2026-08-18 04:21: Train Epoch 26: 720/1641 Loss: 0.295653
2026-08-18 04:21: Train Epoch 26: 740/1641 Loss: 0.287434
2026-08-18 04:21: Train Epoch 26: 760/1641 Loss: 0.303349
2026-08-18 04:21: Train Epoch 26: 780/1641 Loss: 0.282654
2026-08-18 04:21: Train Epoch 26: 800/1641 Loss: 0.312174
2026-08-18 04:21: Train Epoch 26: 820/1641 Loss: 0.278740
2026-08-18 04:21: Train Epoch 26: 840/1641 Loss: 0.276339
2026-08-18 04:21: Train Epoch 26: 860/1641 Loss: 0.284887
2026-08-18 04:21: Train Epoch 26: 880/1641 Loss: 0.283278
2026-08-18 04:21: Train Epoch 26: 900/1641 Loss: 0.285501
2026-08-18 04:21: Train Epoch 26: 920/1641 Loss: 0.270909
2026-08-18 04:21: Train Epoch 26: 940/1641 Loss: 0.265074
2026-08-18 04:21: Train Epoch 26: 960/1641 Loss: 0.264415
2026-08-18 04:21: Train Epoch 26: 980/1641 Loss: 0.269664
2026-08-18 04:21: Train Epoch 26: 1000/1641 Loss: 0.293936
2026-08-18 04:21: Train Epoch 26: 1020/1641 Loss: 0.258209
2026-08-18 04:21: Train Epoch 26: 1040/1641 Loss: 0.309859
2026-08-18 04:21: Train Epoch 26: 1060/1641 Loss: 0.267519
2026-08-18 04:21: Train Epoch 26: 1080/1641 Loss: 0.281253
2026-08-18 04:21: Train Epoch 26: 1100/1641 Loss: 0.281718
2026-08-18 04:21: Train Epoch 26: 1120/1641 Loss: 0.271460
2026-08-18 04:21: Train Epoch 26: 1140/1641 Loss: 0.285693
2026-08-18 04:22: Train Epoch 26: 1160/1641 Loss: 0.265195
2026-08-18 04:22: Train Epoch 26: 1180/1641 Loss: 0.267192
2026-08-18 04:22: Train Epoch 26: 1200/1641 Loss: 0.291374
2026-08-18 04:22: Train Epoch 26: 1220/1641 Loss: 0.296204
2026-08-18 04:22: Train Epoch 26: 1240/1641 Loss: 0.303318
2026-08-18 04:22: Train Epoch 26: 1260/1641 Loss: 0.264831
2026-08-18 04:22: Train Epoch 26: 1280/1641 Loss: 0.272748
2026-08-18 04:22: Train Epoch 26: 1300/1641 Loss: 0.269006
2026-08-18 04:22: Train Epoch 26: 1320/1641 Loss: 0.261827
2026-08-18 04:22: Train Epoch 26: 1340/1641 Loss: 0.279744
2026-08-18 04:22: Train Epoch 26: 1360/1641 Loss: 0.298945
2026-08-18 04:22: Train Epoch 26: 1380/1641 Loss: 0.260779
2026-08-18 04:22: Train Epoch 26: 1400/1641 Loss: 0.285309
2026-08-18 04:22: Train Epoch 26: 1420/1641 Loss: 0.272486
2026-08-18 04:22: Train Epoch 26: 1440/1641 Loss: 0.273835
2026-08-18 04:22: Train Epoch 26: 1460/1641 Loss: 0.284190
2026-08-18 04:22: Train Epoch 26: 1480/1641 Loss: 0.281878
2026-08-18 04:22: Train Epoch 26: 1500/1641 Loss: 0.272150
2026-08-18 04:22: Train Epoch 26: 1520/1641 Loss: 0.264152
2026-08-18 04:22: Train Epoch 26: 1540/1641 Loss: 0.277198
2026-08-18 04:22: Train Epoch 26: 1560/1641 Loss: 0.272594
2026-08-18 04:22: Train Epoch 26: 1580/1641 Loss: 0.258846
2026-08-18 04:22: Train Epoch 26: 1600/1641 Loss: 0.294013
2026-08-18 04:22: Train Epoch 26: 1620/1641 Loss: 0.284445
2026-08-18 04:22: Train Epoch 26: 1640/1641 Loss: 0.274698
2026-08-18 04:22: **********Train Epoch 26: averaged Loss: 0.280495, tf_ratio: 1.000000
2026-08-18 04:22: **********Val Epoch 26: average Loss: 0.318843
2026-08-18 04:22: Train Epoch 27: 0/1641 Loss: 0.275804
2026-08-18 04:22: Train Epoch 27: 20/1641 Loss: 0.270364
2026-08-18 04:22: Train Epoch 27: 40/1641 Loss: 0.266209
2026-08-18 04:22: Train Epoch 27: 60/1641 Loss: 0.283330
2026-08-18 04:22: Train Epoch 27: 80/1641 Loss: 0.283911
2026-08-18 04:22: Train Epoch 27: 100/1641 Loss: 0.284422
2026-08-18 04:22: Train Epoch 27: 120/1641 Loss: 0.266635
2026-08-18 04:22: Train Epoch 27: 140/1641 Loss: 0.284609
2026-08-18 04:22: Train Epoch 27: 160/1641 Loss: 0.270909
2026-08-18 04:22: Train Epoch 27: 180/1641 Loss: 0.273248
2026-08-18 04:23: Train Epoch 27: 200/1641 Loss: 0.282930
2026-08-18 04:23: Train Epoch 27: 220/1641 Loss: 0.263763
2026-08-18 04:23: Train Epoch 27: 240/1641 Loss: 0.279046
2026-08-18 04:23: Train Epoch 27: 260/1641 Loss: 0.283376
2026-08-18 04:23: Train Epoch 27: 280/1641 Loss: 0.292371
2026-08-18 04:23: Train Epoch 27: 300/1641 Loss: 0.288480
2026-08-18 04:23: Train Epoch 27: 320/1641 Loss: 0.281162
2026-08-18 04:23: Train Epoch 27: 340/1641 Loss: 0.264736
2026-08-18 04:23: Train Epoch 27: 360/1641 Loss: 0.274982
2026-08-18 04:23: Train Epoch 27: 380/1641 Loss: 0.285749
2026-08-18 04:23: Train Epoch 27: 400/1641 Loss: 0.261546
2026-08-18 04:23: Train Epoch 27: 420/1641 Loss: 0.277680
2026-08-18 04:23: Train Epoch 27: 440/1641 Loss: 0.294615
2026-08-18 04:23: Train Epoch 27: 460/1641 Loss: 0.290207
2026-08-18 04:23: Train Epoch 27: 480/1641 Loss: 0.266448
2026-08-18 04:23: Train Epoch 27: 500/1641 Loss: 0.272873
2026-08-18 04:23: Train Epoch 27: 520/1641 Loss: 0.279944
2026-08-18 04:23: Train Epoch 27: 540/1641 Loss: 0.282376
2026-08-18 04:23: Train Epoch 27: 560/1641 Loss: 0.266026
2026-08-18 04:23: Train Epoch 27: 580/1641 Loss: 0.288279
2026-08-18 04:23: Train Epoch 27: 600/1641 Loss: 0.284674
2026-08-18 04:23: Train Epoch 27: 620/1641 Loss: 0.295604
2026-08-18 04:23: Train Epoch 27: 640/1641 Loss: 0.292404
2026-08-18 04:23: Train Epoch 27: 660/1641 Loss: 0.263894
2026-08-18 04:23: Train Epoch 27: 680/1641 Loss: 0.266623
2026-08-18 04:23: Train Epoch 27: 700/1641 Loss: 0.290971
2026-08-18 04:23: Train Epoch 27: 720/1641 Loss: 0.287670
2026-08-18 04:23: Train Epoch 27: 740/1641 Loss: 0.269059
2026-08-18 04:23: Train Epoch 27: 760/1641 Loss: 0.287495
2026-08-18 04:23: Train Epoch 27: 780/1641 Loss: 0.278698
2026-08-18 04:23: Train Epoch 27: 800/1641 Loss: 0.301038
2026-08-18 04:23: Train Epoch 27: 820/1641 Loss: 0.259950
2026-08-18 04:23: Train Epoch 27: 840/1641 Loss: 0.285710
2026-08-18 04:23: Train Epoch 27: 860/1641 Loss: 0.273923
2026-08-18 04:23: Train Epoch 27: 880/1641 Loss: 0.283651
2026-08-18 04:23: Train Epoch 27: 900/1641 Loss: 0.264916
2026-08-18 04:23: Train Epoch 27: 920/1641 Loss: 0.283374
2026-08-18 04:23: Train Epoch 27: 940/1641 Loss: 0.285994
2026-08-18 04:23: Train Epoch 27: 960/1641 Loss: 0.283977
2026-08-18 04:23: Train Epoch 27: 980/1641 Loss: 0.280123
2026-08-18 04:23: Train Epoch 27: 1000/1641 Loss: 0.271241
2026-08-18 04:23: Train Epoch 27: 1020/1641 Loss: 0.269873
2026-08-18 04:24: Train Epoch 27: 1040/1641 Loss: 0.261542
2026-08-18 04:24: Train Epoch 27: 1060/1641 Loss: 0.274357
2026-08-18 04:24: Train Epoch 27: 1080/1641 Loss: 0.288233
2026-08-18 04:24: Train Epoch 27: 1100/1641 Loss: 0.269282
2026-08-18 04:24: Train Epoch 27: 1120/1641 Loss: 0.277907
2026-08-18 04:24: Train Epoch 27: 1140/1641 Loss: 0.270041
2026-08-18 04:24: Train Epoch 27: 1160/1641 Loss: 0.302306
2026-08-18 04:24: Train Epoch 27: 1180/1641 Loss: 0.288708
2026-08-18 04:24: Train Epoch 27: 1200/1641 Loss: 0.265661
2026-08-18 04:24: Train Epoch 27: 1220/1641 Loss: 0.262961
2026-08-18 04:24: Train Epoch 27: 1240/1641 Loss: 0.294855
2026-08-18 04:24: Train Epoch 27: 1260/1641 Loss: 0.262006
2026-08-18 04:24: Train Epoch 27: 1280/1641 Loss: 0.274737
2026-08-18 04:24: Train Epoch 27: 1300/1641 Loss: 0.272320
2026-08-18 04:24: Train Epoch 27: 1320/1641 Loss: 0.276272
2026-08-18 04:24: Train Epoch 27: 1340/1641 Loss: 0.286221
2026-08-18 04:24: Train Epoch 27: 1360/1641 Loss: 0.280016
2026-08-18 04:24: Train Epoch 27: 1380/1641 Loss: 0.281350
2026-08-18 04:24: Train Epoch 27: 1400/1641 Loss: 0.267268
2026-08-18 04:24: Train Epoch 27: 1420/1641 Loss: 0.285948
2026-08-18 04:24: Train Epoch 27: 1440/1641 Loss: 0.279162
2026-08-18 04:24: Train Epoch 27: 1460/1641 Loss: 0.296499
2026-08-18 04:24: Train Epoch 27: 1480/1641 Loss: 0.287756
2026-08-18 04:24: Train Epoch 27: 1500/1641 Loss: 0.264014
2026-08-18 04:24: Train Epoch 27: 1520/1641 Loss: 0.270764
2026-08-18 04:24: Train Epoch 27: 1540/1641 Loss: 0.268485
2026-08-18 04:24: Train Epoch 27: 1560/1641 Loss: 0.272726
2026-08-18 04:24: Train Epoch 27: 1580/1641 Loss: 0.259765
2026-08-18 04:24: Train Epoch 27: 1600/1641 Loss: 0.268296
2026-08-18 04:24: Train Epoch 27: 1620/1641 Loss: 0.290605
2026-08-18 04:24: Train Epoch 27: 1640/1641 Loss: 0.290069
2026-08-18 04:24: **********Train Epoch 27: averaged Loss: 0.279025, tf_ratio: 1.000000
2026-08-18 04:24: **********Val Epoch 27: average Loss: 0.320587
2026-08-18 04:24: Train Epoch 28: 0/1641 Loss: 0.270506
2026-08-18 04:24: Train Epoch 28: 20/1641 Loss: 0.269617
2026-08-18 04:24: Train Epoch 28: 40/1641 Loss: 0.270797
2026-08-18 04:24: Train Epoch 28: 60/1641 Loss: 0.282628
2026-08-18 04:24: Train Epoch 28: 80/1641 Loss: 0.278567
2026-08-18 04:25: Train Epoch 28: 100/1641 Loss: 0.292127
2026-08-18 04:25: Train Epoch 28: 120/1641 Loss: 0.262949
2026-08-18 04:25: Train Epoch 28: 140/1641 Loss: 0.275859
2026-08-18 04:25: Train Epoch 28: 160/1641 Loss: 0.266760
2026-08-18 04:25: Train Epoch 28: 180/1641 Loss: 0.299733
2026-08-18 04:25: Train Epoch 28: 200/1641 Loss: 0.267423
2026-08-18 04:25: Train Epoch 28: 220/1641 Loss: 0.264094
2026-08-18 04:25: Train Epoch 28: 240/1641 Loss: 0.297885
2026-08-18 04:25: Train Epoch 28: 260/1641 Loss: 0.277332
2026-08-18 04:25: Train Epoch 28: 280/1641 Loss: 0.258665
2026-08-18 04:25: Train Epoch 28: 300/1641 Loss: 0.291992
2026-08-18 04:25: Train Epoch 28: 320/1641 Loss: 0.265145
2026-08-18 04:25: Train Epoch 28: 340/1641 Loss: 0.273895
2026-08-18 04:25: Train Epoch 28: 360/1641 Loss: 0.274380
2026-08-18 04:25: Train Epoch 28: 380/1641 Loss: 0.267914
2026-08-18 04:25: Train Epoch 28: 400/1641 Loss: 0.278673
2026-08-18 04:25: Train Epoch 28: 420/1641 Loss: 0.294105
2026-08-18 04:25: Train Epoch 28: 440/1641 Loss: 0.273209
2026-08-18 04:25: Train Epoch 28: 460/1641 Loss: 0.271681
2026-08-18 04:25: Train Epoch 28: 480/1641 Loss: 0.280097
2026-08-18 04:25: Train Epoch 28: 500/1641 Loss: 0.291739
2026-08-18 04:25: Train Epoch 28: 520/1641 Loss: 0.293220
2026-08-18 04:25: Train Epoch 28: 540/1641 Loss: 0.288134
2026-08-18 04:25: Train Epoch 28: 560/1641 Loss: 0.261328
2026-08-18 04:25: Train Epoch 28: 580/1641 Loss: 0.272275
2026-08-18 04:25: Train Epoch 28: 600/1641 Loss: 0.298760
2026-08-18 04:25: Train Epoch 28: 620/1641 Loss: 0.284234
2026-08-18 04:25: Train Epoch 28: 640/1641 Loss: 0.283546
2026-08-18 04:25: Train Epoch 28: 660/1641 Loss: 0.283113
2026-08-18 04:25: Train Epoch 28: 680/1641 Loss: 0.272255
2026-08-18 04:25: Train Epoch 28: 700/1641 Loss: 0.275945
2026-08-18 04:25: Train Epoch 28: 720/1641 Loss: 0.294324
2026-08-18 04:25: Train Epoch 28: 740/1641 Loss: 0.276308
2026-08-18 04:25: Train Epoch 28: 760/1641 Loss: 0.285880
2026-08-18 04:25: Train Epoch 28: 780/1641 Loss: 0.267541
2026-08-18 04:25: Train Epoch 28: 800/1641 Loss: 0.265729
2026-08-18 04:25: Train Epoch 28: 820/1641 Loss: 0.275675
2026-08-18 04:25: Train Epoch 28: 840/1641 Loss: 0.252869
2026-08-18 04:25: Train Epoch 28: 860/1641 Loss: 0.274594
2026-08-18 04:25: Train Epoch 28: 880/1641 Loss: 0.287434
2026-08-18 04:25: Train Epoch 28: 900/1641 Loss: 0.273322
2026-08-18 04:25: Train Epoch 28: 920/1641 Loss: 0.282257
2026-08-18 04:26: Train Epoch 28: 940/1641 Loss: 0.282213
2026-08-18 04:26: Train Epoch 28: 960/1641 Loss: 0.276709
2026-08-18 04:26: Train Epoch 28: 980/1641 Loss: 0.281837
2026-08-18 04:26: Train Epoch 28: 1000/1641 Loss: 0.304332
2026-08-18 04:26: Train Epoch 28: 1020/1641 Loss: 0.284291
2026-08-18 04:26: Train Epoch 28: 1040/1641 Loss: 0.292506
2026-08-18 04:26: Train Epoch 28: 1060/1641 Loss: 0.273943
2026-08-18 04:26: Train Epoch 28: 1080/1641 Loss: 0.276169
2026-08-18 04:26: Train Epoch 28: 1100/1641 Loss: 0.274166
2026-08-18 04:26: Train Epoch 28: 1120/1641 Loss: 0.285818
2026-08-18 04:26: Train Epoch 28: 1140/1641 Loss: 0.289995
2026-08-18 04:26: Train Epoch 28: 1160/1641 Loss: 0.286139
2026-08-18 04:26: Train Epoch 28: 1180/1641 Loss: 0.270226
2026-08-18 04:26: Train Epoch 28: 1200/1641 Loss: 0.267423
2026-08-18 04:26: Train Epoch 28: 1220/1641 Loss: 0.260857
2026-08-18 04:26: Train Epoch 28: 1240/1641 Loss: 0.270747
2026-08-18 04:26: Train Epoch 28: 1260/1641 Loss: 0.250663
2026-08-18 04:26: Train Epoch 28: 1280/1641 Loss: 0.270217
2026-08-18 04:26: Train Epoch 28: 1300/1641 Loss: 0.271718
2026-08-18 04:26: Train Epoch 28: 1320/1641 Loss: 0.283791
2026-08-18 04:26: Train Epoch 28: 1340/1641 Loss: 0.272544
2026-08-18 04:26: Train Epoch 28: 1360/1641 Loss: 0.270187
2026-08-18 04:26: Train Epoch 28: 1380/1641 Loss: 0.279832
2026-08-18 04:26: Train Epoch 28: 1400/1641 Loss: 0.284295
2026-08-18 04:26: Train Epoch 28: 1420/1641 Loss: 0.269335
2026-08-18 04:26: Train Epoch 28: 1440/1641 Loss: 0.284910
2026-08-18 04:26: Train Epoch 28: 1460/1641 Loss: 0.273950
2026-08-18 04:26: Train Epoch 28: 1480/1641 Loss: 0.276096
2026-08-18 04:26: Train Epoch 28: 1500/1641 Loss: 0.266205
2026-08-18 04:26: Train Epoch 28: 1520/1641 Loss: 0.272577
2026-08-18 04:26: Train Epoch 28: 1540/1641 Loss: 0.299004
2026-08-18 04:26: Train Epoch 28: 1560/1641 Loss: 0.261928
2026-08-18 04:26: Train Epoch 28: 1580/1641 Loss: 0.275683
2026-08-18 04:26: Train Epoch 28: 1600/1641 Loss: 0.279025
2026-08-18 04:26: Train Epoch 28: 1620/1641 Loss: 0.283125
2026-08-18 04:26: Train Epoch 28: 1640/1641 Loss: 0.288327
2026-08-18 04:26: **********Train Epoch 28: averaged Loss: 0.277881, tf_ratio: 1.000000
2026-08-18 04:27: **********Val Epoch 28: average Loss: 0.320511
2026-08-18 04:27: Train Epoch 29: 0/1641 Loss: 0.286079
2026-08-18 04:27: Train Epoch 29: 20/1641 Loss: 0.268083
2026-08-18 04:27: Train Epoch 29: 40/1641 Loss: 0.261734
2026-08-18 04:27: Train Epoch 29: 60/1641 Loss: 0.293044
2026-08-18 04:27: Train Epoch 29: 80/1641 Loss: 0.278647
2026-08-18 04:27: Train Epoch 29: 100/1641 Loss: 0.265467
2026-08-18 04:27: Train Epoch 29: 120/1641 Loss: 0.256372
2026-08-18 04:27: Train Epoch 29: 140/1641 Loss: 0.274838
2026-08-18 04:27: Train Epoch 29: 160/1641 Loss: 0.290556
2026-08-18 04:27: Train Epoch 29: 180/1641 Loss: 0.273856
2026-08-18 04:27: Train Epoch 29: 200/1641 Loss: 0.279385
2026-08-18 04:27: Train Epoch 29: 220/1641 Loss: 0.277620
2026-08-18 04:27: Train Epoch 29: 240/1641 Loss: 0.268732
2026-08-18 04:27: Train Epoch 29: 260/1641 Loss: 0.278022
2026-08-18 04:27: Train Epoch 29: 280/1641 Loss: 0.255467
2026-08-18 04:27: Train Epoch 29: 300/1641 Loss: 0.291157
2026-08-18 04:27: Train Epoch 29: 320/1641 Loss: 0.294213
2026-08-18 04:27: Train Epoch 29: 340/1641 Loss: 0.283676
2026-08-18 04:27: Train Epoch 29: 360/1641 Loss: 0.273334
2026-08-18 04:27: Train Epoch 29: 380/1641 Loss: 0.276632
2026-08-18 04:27: Train Epoch 29: 400/1641 Loss: 0.302686
2026-08-18 04:27: Train Epoch 29: 420/1641 Loss: 0.291039
2026-08-18 04:27: Train Epoch 29: 440/1641 Loss: 0.256860
2026-08-18 04:27: Train Epoch 29: 460/1641 Loss: 0.260423
2026-08-18 04:27: Train Epoch 29: 480/1641 Loss: 0.278728
2026-08-18 04:27: Train Epoch 29: 500/1641 Loss: 0.287447
2026-08-18 04:27: Train Epoch 29: 520/1641 Loss: 0.271892
2026-08-18 04:27: Train Epoch 29: 540/1641 Loss: 0.274919
2026-08-18 04:27: Train Epoch 29: 560/1641 Loss: 0.266124
2026-08-18 04:27: Train Epoch 29: 580/1641 Loss: 0.269539
2026-08-18 04:27: Train Epoch 29: 600/1641 Loss: 0.266530
2026-08-18 04:27: Train Epoch 29: 620/1641 Loss: 0.263881
2026-08-18 04:27: Train Epoch 29: 640/1641 Loss: 0.271588
2026-08-18 04:27: Train Epoch 29: 660/1641 Loss: 0.274531
2026-08-18 04:27: Train Epoch 29: 680/1641 Loss: 0.264609
2026-08-18 04:27: Train Epoch 29: 700/1641 Loss: 0.293253
2026-08-18 04:27: Train Epoch 29: 720/1641 Loss: 0.284724
2026-08-18 04:27: Train Epoch 29: 740/1641 Loss: 0.277025
2026-08-18 04:27: Train Epoch 29: 760/1641 Loss: 0.291414
2026-08-18 04:27: Train Epoch 29: 780/1641 Loss: 0.257593
2026-08-18 04:27: Train Epoch 29: 800/1641 Loss: 0.292637
2026-08-18 04:28: Train Epoch 29: 820/1641 Loss: 0.281950
2026-08-18 04:28: Train Epoch 29: 840/1641 Loss: 0.275425
2026-08-18 04:28: Train Epoch 29: 860/1641 Loss: 0.280399
2026-08-18 04:28: Train Epoch 29: 880/1641 Loss: 0.261245
2026-08-18 04:28: Train Epoch 29: 900/1641 Loss: 0.264105
2026-08-18 04:28: Train Epoch 29: 920/1641 Loss: 0.275929
2026-08-18 04:28: Train Epoch 29: 940/1641 Loss: 0.283274
2026-08-18 04:28: Train Epoch 29: 960/1641 Loss: 0.297622
2026-08-18 04:28: Train Epoch 29: 980/1641 Loss: 0.275325
2026-08-18 04:28: Train Epoch 29: 1000/1641 Loss: 0.275594
2026-08-18 04:28: Train Epoch 29: 1020/1641 Loss: 0.281181
2026-08-18 04:28: Train Epoch 29: 1040/1641 Loss: 0.258802
2026-08-18 04:28: Train Epoch 29: 1060/1641 Loss: 0.305735
2026-08-18 04:28: Train Epoch 29: 1080/1641 Loss: 0.277179
2026-08-18 04:28: Train Epoch 29: 1100/1641 Loss: 0.286448
2026-08-18 04:28: Train Epoch 29: 1120/1641 Loss: 0.284518
2026-08-18 04:28: Train Epoch 29: 1140/1641 Loss: 0.275703
2026-08-18 04:28: Train Epoch 29: 1160/1641 Loss: 0.268833
2026-08-18 04:28: Train Epoch 29: 1180/1641 Loss: 0.265613
2026-08-18 04:28: Train Epoch 29: 1200/1641 Loss: 0.279525
2026-08-18 04:28: Train Epoch 29: 1220/1641 Loss: 0.273368
2026-08-18 04:28: Train Epoch 29: 1240/1641 Loss: 0.275917
2026-08-18 04:28: Train Epoch 29: 1260/1641 Loss: 0.280614
2026-08-18 04:28: Train Epoch 29: 1280/1641 Loss: 0.276926
2026-08-18 04:28: Train Epoch 29: 1300/1641 Loss: 0.284552
2026-08-18 04:28: Train Epoch 29: 1320/1641 Loss: 0.291854
2026-08-18 04:28: Train Epoch 29: 1340/1641 Loss: 0.267583
2026-08-18 04:28: Train Epoch 29: 1360/1641 Loss: 0.263701
2026-08-18 04:28: Train Epoch 29: 1380/1641 Loss: 0.279577
2026-08-18 04:28: Train Epoch 29: 1400/1641 Loss: 0.272111
2026-08-18 04:28: Train Epoch 29: 1420/1641 Loss: 0.276573
2026-08-18 04:28: Train Epoch 29: 1440/1641 Loss: 0.288210
2026-08-18 04:28: Train Epoch 29: 1460/1641 Loss: 0.293539
2026-08-18 04:28: Train Epoch 29: 1480/1641 Loss: 0.279748
2026-08-18 04:28: Train Epoch 29: 1500/1641 Loss: 0.274627
2026-08-18 04:28: Train Epoch 29: 1520/1641 Loss: 0.304617
2026-08-18 04:28: Train Epoch 29: 1540/1641 Loss: 0.276652
2026-08-18 04:28: Train Epoch 29: 1560/1641 Loss: 0.287489
2026-08-18 04:28: Train Epoch 29: 1580/1641 Loss: 0.279149
2026-08-18 04:28: Train Epoch 29: 1600/1641 Loss: 0.299625
2026-08-18 04:28: Train Epoch 29: 1620/1641 Loss: 0.274793
2026-08-18 04:28: Train Epoch 29: 1640/1641 Loss: 0.285477
2026-08-18 04:28: **********Train Epoch 29: averaged Loss: 0.276655, tf_ratio: 1.000000
